SLPS_015.65;Kaze no Oka Kouen Nite (Japan);
SLPS_027.09;Jang Jang Koi Shimashow Separate 2 - Koi Koi Shimashow (Japan);
SLPM_863.82;Daikoukai Jidai IV - Porto Estado (Japan);
SLPS_014.07;Starlight Scramble - Ren'ai Kouhosei (Japan);
SLPS_007.86;Kurumi Miracle (Japan);
"SLPS_002.50
SLPS_910.21";Drift King Shutokou Battle - Tsuchiya Keiichi & Bandou Masaaki (Japan);
SLPS_005.73;Shutokou Battle Gaiden - Super Technic Challenge - Drift King e no Michi (Japan);
SLPS_016.96;Fighting Illusion - K-1 Grand Prix '98 (Japan);
SLPS_003.38;Virtual Hiryuu no Ken (Japan);
SLPS_023.04;Fighting Illusion V - K-1 Grand Prix '99 (Japan);
SLPS_019.44;X Games Pro Boarder (Japan);
SLPM_861.95;GI Jockey (Japan);
SLPS_002.58;Revolution X - Music Is the Weapon (Japan);
SLPS_017.39;Jouki Kikansha Unten Simulation - SL de Ikou! (Japan);
SLPS_024.78;Jouki Kikansha Unten Simulation - SL de Ikou! II (Japan);
SLPM_862.17;N Gauge Unten Kibun Game - Gatan Goton (Japan);
SLPM_866.84;Maestromusic, The - Merry Christmas (Japan);
"SLPM_861.09
SLPS_008.14";Shinsetsu Samurai Spirits - Bushidou Retsuden (Japan);
SLPS_018.85;Kosodate Quiz Motto My Angel (Japan);
SLPM_860.19;Super Live Stadium (Japan);
SLPM_866.03;Oha Suta Dance Dance Revolution (Japan);
"SCPS_452.08
SLPM_860.77";TwinBee RPG (Japan, Asia);
SLPM_872.36;Block Kuzushi (Japan);
SLPS_009.26;Gekitotsu! Yonku Battle 4WD (Japan);
SLPS_011.39;Tsuridou - Umizuri-hen (Japan);
SLPS_005.01;Deep, The - Ushinawareta Shinkai (Japan);
SLPS_006.24;GaiaSeed - Project Seed Trap (Japan);
SLPM_871.54;Shin Megami Tensei If... (Japan);
"SLPS_021.73
SLPS_028.13";Eikan wa Kimi ni 4 (Japan);
SLPM_861.47;Mystic Ark - Maboroshi Gekijou (Japan);
SLPS_000.89;Oni Taiji!!, The - Mezase! Nidaime Momotarou (Japan);
SLPS_031.40;Volfoss (Japan);
SLPS_021.87;Bardysh - Kromeford no Juunin (Japan);
SLPS_004.39;Posit (Japan);
SLPS_011.17;Exalegiuse (Japan);
SLPS_008.86;Nishijin Pachinko Tengoku Vol. 2 (Japan);
SLPS_009.88;Starwinder - The Ultimate Space Race (Japan);
SLPS_021.27;Pachi-Slot Kanzen Kouryaku - Aruze Koushiki Guide Volume 4 (Japan);
SLPS_014.59;B. L. U. E. - Legend of Water (Japan);
SLPS_021.85;Pokeler (Japan);
"SLPM_864.66
SLPM_870.96";Harukanaru Toki no Naka de (Japan);
SLPS_013.03;Tennis Arena (Japan);
SLPS_029.04;Hoshigami - Shizumiyuku Aoki Daichi (Japan);
SLPM_865.41;Love Game's - Wai Wai Tennis (Japan) (Major Wave);
SLPS_022.31;World Tour Conductor - Sekai Yume Kikou (Japan);
SLPM_860.38;Digical League (Japan);
SLPM_861.25;Great Hits (Japan);
SLPM_864.20;Jissen Pachi-Slot Hisshouhou! Single - Super Star Dust 2 (Japan);
SLPM_801.38;B Senjou no Alice - Alice on Borderlines (Japan) (Demo);
SLPM_803.54;Bass Landing (Japan) (Demo);
SLPM_863.49;Jissen Pachi-Slot Hisshouhou! Single - Sea Master X (Japan);
SLPS_030.30;Hissatsu Pachi-Slot Station 5 - Invaders 2000 (Japan);
SLPM_804.61;Cross Tantei Monogatari (Japan) (Demo);
SLPM_804.90;Koudelka (Japan) (Demo 2);
PAPX_900.99;Arc the Lad III (Japan) (Demo 2);
"SLPS_015.52
SLPS_032.08";Shanghai - Mateki Buyuu (Japan);
SLPS_000.39;Metamor Panic - Doki Doki Youma Busters!! (Japan);
SLPM_800.98;Gundam the Battle Master (Japan) (Demo 1);
SLPS_012.76;Misa no Mahou Monogatari (Japan) (Disc 1);
SLPS_012.77;Misa no Mahou Monogatari (Japan) (Disc 2);
SLPM_864.44;Jissen Pachi-Slot Hisshouhou! Single - The Kongdom (Japan);
"SLPS_004.45
SLPS_020.04";Tournament Leader (Japan);
SLPS_014.81;Digital Figure Iina (Japan);
SLPS_019.27;Pachi-Slot Master - Sammy SP (Japan);
SLPS_014.19;Formation Soccer '98 - Ganbare Nippon in France (Japan);
SLPS_029.83;Love Game's - Wai Wai Tennis 2 (Japan) (Value 1500);
SLPS_025.64;Pachi-Slot Teiou 4 - Oicho Kaba X, Magical Pops, LequiO-30 (Japan);
"SCPS_453.17
SLPM_861.11";Metal Gear Solid (Japan, Asia) (Disc 1) (Ichi) (Premium Package);
"SCPS_453.18
SLPM_861.12";Metal Gear Solid (Japan, Asia) (Disc 2) (Ni) (Premium Package);
SLPM_804.37;Over Drivin' IV (Japan) (Demo);
SLPM_802.98;Over Drivin' III - Hot Pursuit (Japan) (Demo);
SLPS_009.87;Lomax (Japan);
"SCPS_453.19
SLPM_861.13";Gensou Suikoden II (Japan, Asia) (Demo) (Premium Package);
SLPM_801.33;Tales of Destiny (Japan) (Preview Edition by Namco);
SLPM_801.42;Cu-On-Pa (Japan) (Demo);
"SLPS_004.66
SLPS_017.20";Tetris Plus (Japan);
SLPS_008.37;Carom Shot (Japan);
SLPM_867.52;Dance Dance Revolution 4th Mix (Japan);
SLPM_801.44;Artdink Preview (Japan);
"PCPX_960.85
PCPX_960.88";Gran Turismo (Japan) (Test Drive Disc);
PAPX_900.54;Gran Turismo 2 (Japan) (Demo);
SLPM_804.47;Spriggan - Lunar Verse (Japan) (Demo);
SLPS_004.49;Virtual Pro Wrestling (Japan);
"SLPM_872.42
SLPM_873.51";Harukanaru Toki no Naka de - Banjou Yuugi (Japan);
SLPS_012.64;Suchie-Pai Adventure - Doki Doki Nightmare (Japan) (Disc 1);
SLPS_012.65;Suchie-Pai Adventure - Doki Doki Nightmare (Japan) (Disc 2);
SLPS_018.10;Dekiru! Game Center (Japan);
SLPS_013.16;Brave Prove (Japan);
SLPS_007.43;Kain the Vampire (Japan);
SLPS_000.58;Ide Yousuke no Mahjong Kazoku (Japan);
SLPS_002.48;Hyper Crazy Climber (Japan);
"SLPS_017.49
SLPS_025.37";Lunatic Dawn III (Japan);
SLPS_024.28;Disc Derby - Meiba o Tsukurou!! (Japan);
SLPS_008.75;Quiz Nanairo Dreams - Nijiiro-chou no Kiseki (Japan);
"SLPS_003.13
SLPS_022.14";Mezase! Senkyuu-ou (Japan);
SLPS_030.41;Kart Race - Kimete wa Drift! (Japan);
SLPS_019.16;Airs, The (Japan);
"SLPS_005.68
SLPS_029.47";Virtual Gallop - Kishudou (Japan);
SLPS_002.78;Hyper Final Match Tennis (Japan);
"SCPS_454.66
SLPM_863.45";Kenkaku Ibunroku - Yomigaerishi Souku no Yaiba - Samurai Spirits Shinshou (Japan, Asia);
SLPS_009.09;Zap! Snowboarding Trix '98 (Japan);
SLPS_014.86;Carom Shot 2 (Japan);
SLPM_862.31;MeltyLancer - The 3rd Planet (Japan) (Disc 1);
SLPM_862.32;MeltyLancer - The 3rd Planet (Japan) (Disc 2);
SLPS_011.12;Neorude 2 (Japan);
SLPS_008.13;Daibouken Deluxe - Haruka naru Umi (Japan);
SLPM_870.19;Kiwame Daidougi (Japan) (Major Wave);
SLPS_005.67;Virtual Gallop - Kishudou (Japan) (Genteiban);
SLPM_804.29;Toyota Netz Racing (Japan);
SLPM_860.66;Haishin 2 (Japan);
SLPS_000.98;Ray Tracers (Japan);
SLPS_001.74;Tokyo Dungeon (Japan);
SLPS_001.67;Race Drivin' a Go! Go! (Japan);
SLPS_004.53;Frank Thomas Big Hurt Baseball (Japan);
SLPS_010.99;Lost World, The - Jurassic Park (Japan);
SLPS_017.73;Kunoichi Torimonochou (Japan);
SLPS_008.64;Deka Yonku - Tough the Truck (Japan);
SLPS_025.91;Oyaji no Jikan - Nee-chan Hanafuda de Shoubu ya! (Japan);
SLPS_023.23;Seikai no Monshou (Japan);
SLPS_008.53;Defeat Lightning (Japan);
SLPS_000.52;Kanazawa Shougi '95 (Japan);
SLPS_002.20;CRW - Counter Revolution War (Japan);
SLPS_014.50;Kuroi Hitomi no Noir - Cielgris Fantasm (Japan);
SLPS_015.38;Jikki Pachi-Slot Tettei Kouryaku - Speed-CR Kinkakuji 3 (Japan);
"SLPM_870.93
SLPS_015.74
SLPS_911.53";Touge Max 2 (Japan);
"SLPS_016.39
SLPS_030.25";Virtua Pachi-Slot - Olympia Special (Japan);
SLPS_020.98;Mahjong Gokuu Tenjiku 99 (Japan);
SLPS_025.04;Countdown Vampires (Japan) (Disc 1);
SLPS_025.05;Countdown Vampires (Japan) (Disc 2);
SLPM_867.96;SuperLite 1500 Series - Crossword 3 (Japan);
SLPM_870.04;Marionette Company 2 Chu! (Japan) (Major Wave);
SLPM_866.70;Pop'n Music - Disney Tunes (Japan);
SLPS_013.94;Perfect Golf 2 (Japan);
SLPS_031.92;Slotter Mania - Gekinetsu Oki-Slot! Siosai Special (Japan);
SLPS_008.12;Fade to Black (Japan) (En,Ja);
SLPS_034.09;Nice Price Series Vol. 09 - Paradise Casino (Japan);
SLPS_034.14;Slotter Mania 3 - Bakuryou Houshutsu! Uminchu & Fire Element (Japan);
SLPS_022.15;Miyake Yuji Produce - Kiseki no Maya Uranai (Japan);
SLPS_023.62;Uranai, The - Ren'ai Seiza Uranai (Japan);
SLPS_031.83;Sentimental Graffiti - Yakusoku (Japan);
SLPS_008.21;Hi-Hou-Ou - Mou Omae to wa Kuchi Kikan!! (Japan);
SLPM_865.42;Master of Monsters - Akatsuki no Kenjatachi (Japan) (Major Wave);
"SLPM_863.37
SLPS_015.95";Oda Nobunaga Den (Japan);
SLPS_021.30;Click Manga - Opera-za no Kaijin (Japan);
SLPS_033.67;Milky Season (Japan);
SLPS_031.21;Komotchi (Japan);
"SLPS_027.47
SLPS_031.13";Killer Bass (Japan);
SLPS_023.57;Parlor! Pro Jr. Vol. 2 - CR Lupin Sansei K (Japan);
SLPM_866.54;Refrain Love - Anata ni Aitai (Japan) (Major Wave);
SLPM_868.95;Hunter x Hunter - Ubawareta Aura Stone (Japan);
SLPS_020.64;Yagami Hiroki no Game-Taste - Munasawagi no Yokan (Japan);
SLPM_871.03;Digital Ehon Vol. 1 - Imadoki no Momotarou (Japan);
SLPM_871.05;Digital Ehon Vol. 3 - Imadoki no Saru Kani (Japan);
SLPS_010.73;Agent Armstrong - Himitsu Shirei Daisakusen (Japan);
SLPM_871.07;Digital Ehon Vol. 5 - Imadoki no Urashima-tarou (Japan);
SLPS_019.43;Fisher's Road (Japan);
"SLPS_021.05
SLPS_030.71";DX Shachou Game (Japan);
SLPM_863.93;Oyako Entertainment Series - TV Kamishibai Vol. 1 (Japan);
SCES_002.36;VIP Demo (Europe, Australia);
SLPS_015.58;Crown Knights, The - Jaja-uma! Quartet - Mega Dream Destruction+ (Japan);
SLPS_018.47;Pikupiku Sentaro - Puzzle de Gohan! (Japan);
SLPS_033.85;Super Price Series - Reversi (Japan);
SLPM_801.18;Armored Core (Japan) (Demo 2);
SLPS_008.78;FIFA Soccer 97 (Japan);
SLPM_868.56;SuperLite 1500 Series - Mahjong Senjutsu - Andou Mitsuru Pro no Akuukan Sappou (Japan);
SLPM_871.70;SuperLite 1500 Series - Kouyasai - A Sherd of Youthful Memories (Japan);
SLPM_871.48;Martialbeat 2 (Japan) (Disc 1) (Disc-B);
SLPM_871.49;Martialbeat 2 (Japan) (Disc 2) (Disc-F);
SLPS_030.55;Baseball - Pro-nami Kusayakyuu! (Japan);
SLPS_008.85;Stressless Lesson - Les Les (Japan);
SLPS_030.11;Logic Pro Adventure (Japan);
SLPM_861.85;Athena - Awakening from the Ordinary Life (Japan) (Disc 1);
SLPM_861.86;Athena - Awakening from the Ordinary Life (Japan) (Disc 2);
SLPM_861.87;Athena - Awakening from the Ordinary Life (Japan) (Disc 3);
SLPM_861.90;Uchi ni Pochi ga Yattekita in my Pocket (Japan);
SLPS_016.20;Goryuujin + Electro (Japan);
"SLPS_005.10
SLPS_005.11";TFX - Tactical Fighter eXperiment (Japan);
SLUS_001.16;CyberSpeed (USA) (Rev 1);
SCPS_190.06;PlayStation Comic - Buzzer Beater - Zenpen (Japan);
SLPM_860.18;Pro Logic Mahjong Haishin (Japan);
SLPS_005.65;Tecmo Super Bowl (Japan);
SLPS_014.39;Hanabi - Fantast (Japan);
SLPS_035.31;Otogi Story - Tenshi no Shippo (Japan);
SLPS_032.83;Kouklotheatro - Yuukyuu no Hitomi (Japan);
SLPM_863.64;SuperLite 1500 Series - Shinsei Toilet no Hanako-san (Japan);
"SCPS_451.04
SLPS_006.91";Doukyuusei 2 (Japan, Asia);
SLPS_021.12;Love^2 Torokko (Japan);
SLPS_016.89;Advan Racing (Japan);
SLPS_013.01;Conveni Special, The - 3-tsu no Sekai o Dokusen seyo (Japan);
SLPS_016.47;Love Game's - Wai Wai Tennis (Japan) (Service Price-ban);
SLPS_017.69;Ling Rise (Japan);
SLPM_869.80;Bakuten Shoot Beyblade - Bey Battle Tournament (Japan);
SLPS_013.74;Wakusei Koukitai - Little Cats (Japan);
"SLPS_016.41
SLPS_023.88";RoX - 6 = Six (Japan);
SLPS_033.96;Monsters, Inc. - Monsters Academy (Japan);
SLPS_005.60;LuLu - Un Conte Interactif de Romain Victor-Pujebet (Japan);
SLPS_009.25;Shinseiden Megaseed - Fukkatsu-hen (Japan);
"SLPM_865.57
SLPS_020.60";Cinema Eikaiwa Series Dai-5-dan - Zombie (Japan) (Disc 1);
"SLPM_865.58
SLPS_020.61";Cinema Eikaiwa Series Dai-5-dan - Zombie (Japan) (Disc 2);
"SLPM_865.59
SLPS_020.62";Cinema Eikaiwa Series Dai-5-dan - Zombie (Japan) (Disc 3);
"SLPM_865.60
SLPS_020.63";Cinema Eikaiwa Series Dai-5-dan - Zombie (Japan) (Disc 4);
SLPS_016.26;Himitsu Sentai Metamor V Deluxe (Japan) (Disc 1);
SLPS_016.27;Himitsu Sentai Metamor V Deluxe (Japan) (Disc 2);
SLPS_023.08;Yoshimoto Muchicco Dai-kessen - Minami no Umi no Gorongo-tou (Japan);
SIPS_600.05;AirAssault - The Red Mercury Missions (Japan);
SLPS_019.65;Test Drive Off-Road 2 (Japan);
SCPS_100.60;Rapid Racer (Japan);
SLPS_010.72;Ayrton Senna KartDuel 2 (Japan);
SLPS_005.98;Wing Over (Japan);
SLPS_027.36;Senkai Taisen - TV Animation Senkaiden Houshin Engi yori (Japan);
SLPS_001.27;Striker - World Cup Premiere Stage (Japan);
SLPS_005.69;Super Football Champ (Japan);
SLPS_003.72;Victory Spike (Japan);
"SLPM_861.89
SLPM_865.06
SLPM_867.87
SLPS_003.20
SLPS_005.17";Angelique Special (Japan);
SLPS_013.91;Downhill Snow (Japan);
SLPS_034.92;Harry Potter to Himitsu no Heya (Japan);
"SLPS_013.89
SLPS_026.87";World League Soccer (Japan);
"SLPS_012.68
SLPS_020.57
SLPS_914.17";Great Rugby Jikkyou '98 - World Cup e no Michi (Japan);
"SLPS_013.85
SLPS_023.63";Doukyuu - Billiard Master (Japan);
"SLPM_864.30
SLPM_865.07
SLPM_871.82
SLPS_007.30";Fushigi no Kuni no Angelique (Japan);
SLPS_029.97;Slot! Pro - Ooedo Sakura Fubuki 2 (Japan);
SLPS_013.26;Zoku Hatsukoi Monogatari - Shuugaku Ryokou (Japan) (Disc 1);
SLPS_013.27;Zoku Hatsukoi Monogatari - Shuugaku Ryokou (Japan) (Disc 2);
SLPS_013.28;Zoku Hatsukoi Monogatari - Shuugaku Ryokou (Japan) (Disc 3);
SLPS_013.29;Zoku Hatsukoi Monogatari - Shuugaku Ryokou (Japan) (Disc 4);
SLPM_802.34;Dynamite Boxing (Japan) (Demo);
SLPM_802.32;Mawatte Mucho! (Japan) (Demo);
SLPM_802.04;Kojin Kyouju - La Lecon Particuliere (Japan) (Demo);
SLPS_009.03;Ongaku Tkool - Kanadeeru 2 (Japan);
"SLPS_016.53
SLPS_028.02";Nihon Pro Mahjong Renmei Kounin - Honkaku Pro Mahjong - Shin Tetsuman (Japan);
SLPM_864.34;Jissen Pachi-Slot Hisshouhou! Single - Kung-Fu Lady (Japan);
SLPM_860.29;Tokimeki Memorial Selection - Fujisaki Shiori (Japan);
SCPS_190.07;PlayStation Comic - Buzzer Beater - Kouhen (Japan);
SLPS_007.52;Pachi-Slot Kanzen Kouryaku - Universal Koushiki Guide Volume 1 (Japan);
SCED_022.29;Euro Demo 49 (Italy);
SLES_025.35;ECW Hardcore Revolution (Europe);
SLUS_002.46;WWF In Your House (USA);
SLPS_018.11;Zen'yasai - Kouyasai Special Preview Disc (Japan) (Demo);
SLPS_007.04;Hashiriya - Ookamitachi no Densetsu (Japan);
SLPS_028.37;Tokyo Majin Gakuen Denki - Jin no Shou - Tokyo Majin Gakuen Kenpuuchou Emaki (Japan) (Bonus Disc);
SLPS_004.25;Sankyo Fever - Downtown Geki (Japan);
SLPS_002.75;Defcon 5 (Japan);
SLPM_865.85;Maestromusic, The (Japan) (Doukonban);
SLPS_000.92;King of Bowling (Japan);
SLPS_002.32;Vehicle Cavalier (Japan);
SLPS_028.92;Jellyfish - The Healing Friend (Japan);
SLPS_009.91;Battle Bugs (Japan);
SLPS_007.78;Elfin Paradise (Japan);
SLPS_001.95;PD Ultraman Invader (Japan);
SLPS_002.53;Shouryuu Sangoku Engi (Japan);
SLPS_002.97;Actua Soccer (Japan);
SLPS_005.90;Voice Paradice Excella (Japan) (Disc 1);
SLPS_005.91;Voice Paradice Excella (Japan) (Disc 2);
SLPS_007.93;Nihon Pro Mahjong Renmei Kounin - Doujou Yaburi (Japan);
SLPS_029.50;LiberoGrande 2 (Japan);
SLPM_869.34;Mermaid no Kisetsu (Japan) (Disc 1);
SLPM_869.35;Mermaid no Kisetsu (Japan) (Disc 2);
SLPM_869.36;Mermaid no Kisetsu (Japan) (Disc 3);
SLPS_014.92;Puzzle Bobble 4 (Japan);
SLPS_006.25;Extra Bright (Japan);
SLPS_027.32;Parlor Station (Japan) (Rerelease);
SLPS_029.87;Yuukyuu no Eden - The Eternal Eden (Japan) (Rev 1);
SLPM_801.72;RMJ - The Mystery Hospital - Second Attack Sample CD-ROM (Japan);
SLPS_034.00;Chocolate Kiss (Japan);
"SCPS_912.28
SCPS_913.16";Arc the Lad III (Japan) (Disc 1) (Rev 1);
"SCPS_912.29
SCPS_913.17";Arc the Lad III (Japan) (Disc 2) (Rev 1);
SLPS_026.74;Championship Bass (Japan);
SLPS_003.75;Mushi no Idokoro (Japan);
SLPM_872.10;Rikujou Boueitai Mao-chan (Japan);
SLPS_021.34;Pocket Family - Happy Family Plan (Japan);
SLPS_023.90;Aura Battler Dunbine - Seisenshi Densetsu (Japan) (Rev 1);
SLPS_022.63;Engacho! (Japan);
SLPS_030.79;Kaishin!! Derby Analyst (Japan);
SLPM_871.71;Dr. Rin ni Kiite Mite! Koi no Happy Four Seasons (Japan);
"SLPS_017.06
SLPS_022.98";1 on 1 (Japan);
SLPS_010.54;10101 - Will the Starship (Japan);
SLPS_015.98;Armed Fighter (Japan);
SLPS_001.72;Ninkuu (Japan);
SLPS_000.51;Entertainment Jansou - That's Pon! (Japan);
SLPS_021.42;Inagawa Junji - Kyoufu no Yashiki (Japan);
SLPM_870.25;Minna no Takaramono - Watashi no Licca-chan - Otetsudai o Shiyou (Japan);
SLPS_012.69;Crisis City (Japan);
SLPS_021.60;Daiobake Yashiki - Hamamura Jun no Jitsuwa Kaidan (Japan);
SLPM_870.24;Boku no Choro Q (Japan);
SLPS_022.84;Hissatsu Pachinko Station Now - Kore ga Ichiban!! Shin Pikaichi Tengoku (Japan);
SLPS_028.85;Exciting Pro Wres (Japan);
SLPS_000.99;Moero!! Pro Yakyuu '95 - Double Header (Japan);
SLPS_017.52;Tsuridou - Keiryuu Mizuumi-hen (Japan);
SLPS_025.58;Hissatsu Pachinko Station Now 3 - Youkai Engei (Japan);
SLPS_027.21;Hissatsu Pachinko Station Now 4 - Ore wa Nekketsu Bouken-ou da!! (Japan);
SLPS_029.99;Hissatsu Pachinko Station Now 6 - Shinsei!! Areddin 21 (Japan);
SLPS_031.07;Hissatsu Pachinko Station Now 7 - Magical Circus (Japan);
SLPS_031.29;Hissatsu Pachinko Station Now 8 - Jarinko Chie (Japan);
"SCPS_450.49
SLPS_008.22";Fighters' Impact (Japan, Asia);
SLPS_032.11;DigimonTamers - PocketCulumon (Japan);
SLPS_017.84;Lucifer Ring (Japan);
SLPS_009.58;Starborders (Japan);
SLPS_009.71;Lost Children - The City of Lost Children (Japan);
SLPS_011.28;Courier Crisis - The Saga of the Modern Fatalist (Japan);
SLPS_016.07;Game Soft o Tsukurou - Let's Be a Super Game Creator!! (Japan);
SLPS_017.59;Favorite Dear (Japan);
SLPS_021.40;Roommate - Inoue Ryoko (Japan);
"SLPS_018.24
SLPS_018.25";Kaitou Ranma Miyabi (Japan);
"SLPS_016.60
SLPS_914.85";Gakkou o Tsukurou!! 2 (Japan);
SLPS_011.85;Hissatsu Pachinko Station 2 (Japan);
SLPS_021.81;Tactical Armor Custom Gasaraki (Japan);
SLPS_023.45;Pac-Man World - 20th Anniversary (Japan);
SLPS_027.60;Fever 2 - Sankyo Koushiki Pachinko Simulation (Japan);
"SLPS_015.30
SLPS_025.25";Navit (Japan);
SLPS_021.32;Ore no Yotto - Ganbare! Nippon Challenge (Japan) (En,Ja);
SLES_005.64;Disruptor (France);
SLES_018.80;OverBlood 2 (Italy) (Disc 1);
SLES_118.80;OverBlood 2 (Italy) (Disc 2);
SLES_017.97;Civilization II (Italy);
SCED_007.89;Namco Demo (Europe);
SLES_005.07#;Soviet Strike (Europe) (EDC);
PAPX_900.56;PoPoRoGue (Japan) (Yokokuban);
SLPM_803.32;Ehrgeiz - God Bless the Ring (Japan) (Demo 1);
SLPM_804.06;Densha de Go! 2 (Japan) (Demo 2);
PAPX_900.55;Legaia Densetsu (Japan) (Demo 2);
SLPM_802.50;Lunar - Silver Star Story (Japan) (Demo);
PCPX_960.39;Play-Pre Vol. 4 (Japan);
SLPM_804.14;Love^2 Torokko (Japan) (Demo);
"PAPX_900.47
SLPM_802.73";Kagero - Kokumeikan Shinshou (Japan) (Demo);
SLPM_802.93;Pilot ni Narou! (Japan) (Demo);
"PAPX_900.65
SLPM_803.25";Tamamayu Monogatari - Dennou Bijutsukan (Japan);
SLPM_802.40;World Soccer Jikkyou Winning Eleven 3 - World Cup France '98 (Japan) (Demo);
SLPM_803.92;Mystic Ark - Maboroshi Gekijou (Japan) (Demo);
SLPM_802.96;Rally de Africa (Japan) (Demo);
"PAPX_900.50
SLPM_802.43";B. L. U. E. - Legend of Water (Japan) (Demo);
PAPX_900.57;PlayStation Comic - 2999-nen no Game Kids (Japan) (Demo 1);
SLPM_802.76;Jaleco Taikenban Special (Japan);
SLPS_000.38;Nichibutsu Mahjong - Joshikou Meijinsen (Japan);
SLPS_024.14;Medarot R (Japan);
SLPM_861.20;Itadaki Street - Gorgeous King (Japan) (Rev 1);
SLPS_004.94;Ninja Jajamaru-kun - Onigiri Ninpouchou (Japan);
SCES_030.32;Disney's The Little Mermaid II (Europe);
"SLES_032.67
SLES_032.67#";Disney's The Lion King - Simba's Mighty Adventure (Europe);
SLES_031.89#;Disney's 102 Dalmatians - Puppies to the Rescue (Europe) (Rev 1);
SCES_037.05;Disney's Party Time with Winnie the Pooh (Europe);
SLPM_885.11;Kids Station - Gomdori Pooh Hakseup Series - Gomdori Pooh Sinnaneun Yuagyosil (Korea);
SLES_100.65;D (Europe) (Disc 2);
SLES_008.13;Xenocracy - The Ultimate Solar War (Germany);
SLES_041.73;Nick Jr. Dora the Explorer - Barnyard Buddies (Europe);
SLED_027.42;Suikoden II (Europe) (Demo);
SLES_031.88;Chicken Run (Europe);
SLPM_860.78;Actua Ice Hockey (Japan);
SLPM_862.26;Glay - Complete Works (Japan) (Disc 1);
SLPM_862.27;Glay - Complete Works (Japan) (Disc 2);
SLPM_864.13;GI Jockey 2000 (Japan);
SLPM_864.78;Eve Zero (Japan) (Disc 1);
SLPM_864.79;Eve Zero (Japan) (Disc 2);
SLPM_864.80;Eve Zero (Japan) (Disc 3);
SLPS_028.68;International Soccer - Excite Stage 2000 (Japan);
SLPS_020.47;R (Japan);
SLPS_013.08;Pachi-Slot Kanzen Kaiseki - Wai Wai Pulsar 2 & 77 2 (Japan);
SLPM_871.32;Mini-Moni. Shakatto Tambourine! da Pyon! (Japan);
SLPS_033.74;Inuyasha (Japan);
SLPS_000.59;Taikyoku Shougi - Kiwame (Japan);
SLPS_000.74;Sparrow Garden - Namco Mahjong (Japan);
SCES_019.46;Legend of Legaia (Italy);
SLPM_865.44;Wai Wai Jansou (Japan);
SCES_024.90;Barbie - Super Sports (Italy);
SCES_040.90;Grande Fratello - Il Gioco (Italy);
SLES_017.90;Need for Speed - Road Challenge (Europe) (En,Es,It);
SLES_039.50;Yu-Gi-Oh! Forbidden Memories (Italy);
SLES_023.50;Amerzone - Il Testamento dell'Esploratore (Italy) (Disc 1);
SLES_123.50;Amerzone - Il Testamento dell'Esploratore (Italy) (Disc 2);
SCED_039.25;Vivi la Magia di Disney su PlayStation (Italy);
SLPS_003.25;Hive Wars, The (Japan) (Disc 1);
SLPS_003.26;Hive Wars, The (Japan) (Disc 2);
SLPS_027.40;Victory Boxing (Japan);
SLPS_018.43;Sonata (Japan) (Disc 1);
SLPS_018.44;Sonata (Japan) (Disc 2);
SLPS_031.78;Heiwa, The - Otenki Studio (Japan);
SLPS_010.89;Pachinko Hall - Shinsou Daikaiten (Japan);
SLPS_025.62;Parlor! Pro Jr. Vol. 5 - CR Fruit World X (Japan);
SLPS_030.65;Pro Mahjong Tsuwamono 2 (Japan) (BPV);
SLPS_019.32;Vampir - Kyuuketsuki Densetsu (Japan);
SLPM_867.51;Tony Hawk's Pro Skater 2 (Japan);
SLPM_870.20;Sheep (Japan);
SLPS_027.29;Backgammon 2000 (Japan);
SLPM_865.74;Beat Mania Append GottaMix 2 - Going Global (Japan);
SLPS_016.51;Todd McFarlane's Spawn - The Ultimate (Japan);
SLPS_007.59;Andretti Racing (Japan);
SLPS_031.32;Tentama (Japan);
SLPS_016.18;Silent Moebius - Case - Titanic (Japan);
SLPM_869.63;Game of Life, The - DX Jinsei Game IV (Japan);
SLPS_002.38;Honkaku Mahjong - Tetsuman Special (Japan);
PCPX_960.42;DemoDemo PlayStation Vol. 22 (Japan);
PCPX_960.05;DemoDemo PlayStation Vol. 2 (Japan);
SLPS_006.65;Top Gun - Fire at Will! (Japan);
"SLPM_862.43
SLPM_865.63";Cinema Eikaiwa Series Dai-6-dan - Ai no Hate ni (Japan) (Disc 3);
"SLPM_862.44
SLPM_865.64";Cinema Eikaiwa Series Dai-6-dan - Ai no Hate ni (Japan) (Disc 4);
"SLPM_862.42
SLPM_865.62";Cinema Eikaiwa Series Dai-6-dan - Ai no Hate ni (Japan) (Disc 2);
"SLPM_862.41
SLPM_865.61";Cinema Eikaiwa Series Dai-6-dan - Ai no Hate ni (Japan) (Disc 1);
SLPM_803.18;Sonata (Japan) (Profile Disc);
SCZS_941.02;Official Yarudora Fan Book - Kisetsu o Dakishimete (Japan);
"SLPS_023.48
SLPS_028.57
SLPS_914.16";20-seiki Striker Retsuden - The 20th Century's Real Strikers (Japan);
SLPM_861.63;Netz Magazine - Altezza (Japan);
"SLPM_865.51
SLPS_019.54";Cinema Eikaiwa Series Dai-3-dan - Arashigaoka (Japan) (Disc 1) (Joukan);
"SLPM_865.52
SLPS_019.55";Cinema Eikaiwa Series Dai-3-dan - Arashigaoka (Japan) (Disc 2) (Chuukan);
